1692277902.9458354
0 tensor(nan, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
11450 tensor(2.0985e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11460 tensor(2.0901e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11470 tensor(2.0818e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11480 tensor(2.0734e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11490 tensor(2.0652e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11500 tensor(2.0569e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11510 tensor(2.0487e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11520 tensor(2.0405e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11530 tensor(2.0323e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11540 tensor(2.0241e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11550 tensor(2.0160e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11560 tensor(2.0080e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11570 tensor(1.9999e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11580 tensor(1.9919e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11590 tensor(1.9839e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11600 tensor(1.9759e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11610 tensor(1.9680e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11620 tensor(1.9601e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11630 tensor(1.9522e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11640 tensor(1.9443e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11650 tensor(1.9365e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11660 tensor(1.9287e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11670 tensor(1.9209e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11680 tensor(1.9132e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11690 tensor(1.9055e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11700 tensor(1.8978e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11710 tensor(1.8901e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11720 tensor(1.8825e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11730 tensor(1.8749e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11740 tensor(1.8673e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11750 tensor(1.8597e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11760 tensor(1.8522e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11770 tensor(1.8447e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11780 tensor(1.8372e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11790 tensor(1.8298e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11800 tensor(1.8224e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11810 tensor(1.8150e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11820 tensor(1.8076e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11830 tensor(1.8003e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11840 tensor(1.7929e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11850 tensor(1.7856e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11860 tensor(1.7784e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11870 tensor(1.7711e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11880 tensor(1.7639e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11890 tensor(1.7567e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11900 tensor(1.7495e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11910 tensor(1.7424e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11920 tensor(1.7353e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11930 tensor(1.7282e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11940 tensor(1.7211e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11950 tensor(1.7141e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11960 tensor(1.7070e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11970 tensor(1.7001e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11980 tensor(1.6931e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
11990 tensor(1.6861e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12000 tensor(1.6792e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12010 tensor(1.6723e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12020 tensor(1.6654e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12030 tensor(1.6586e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12040 tensor(1.6517e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12050 tensor(1.6449e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12060 tensor(1.6381e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12070 tensor(1.6314e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12080 tensor(1.6247e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12090 tensor(1.6179e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12100 tensor(1.6112e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12110 tensor(1.6046e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12120 tensor(1.5979e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12130 tensor(1.5913e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12140 tensor(1.5847e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12150 tensor(1.5781e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12160 tensor(1.5716e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12170 tensor(1.5650e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12180 tensor(1.5585e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12190 tensor(1.5521e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12200 tensor(1.5456e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12210 tensor(1.5391e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12220 tensor(1.5327e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12230 tensor(1.5263e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12240 tensor(1.5199e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12250 tensor(1.5136e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12260 tensor(1.5073e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12270 tensor(1.5009e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12280 tensor(1.4947e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12290 tensor(1.4884e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12300 tensor(1.4821e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12310 tensor(1.4759e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12320 tensor(1.4697e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12330 tensor(1.4635e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12340 tensor(1.4574e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12350 tensor(1.4512e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12360 tensor(1.4451e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12370 tensor(1.4390e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12380 tensor(1.4329e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12390 tensor(1.4269e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12400 tensor(1.4208e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12410 tensor(1.4148e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12420 tensor(1.4088e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12430 tensor(1.4029e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12440 tensor(1.3969e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12450 tensor(1.3910e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12460 tensor(1.3851e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12470 tensor(1.3792e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12480 tensor(1.3733e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12490 tensor(1.3675e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12500 tensor(1.3616e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12510 tensor(1.3558e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12520 tensor(1.3500e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12530 tensor(1.3443e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12540 tensor(1.3385e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12550 tensor(1.3328e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12560 tensor(1.3271e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12570 tensor(1.3214e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12580 tensor(1.3157e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12590 tensor(1.3101e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12600 tensor(1.3044e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12610 tensor(1.2988e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12620 tensor(1.2932e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12630 tensor(1.2876e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12640 tensor(1.2821e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12650 tensor(1.2766e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12660 tensor(1.2710e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12670 tensor(1.2656e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12680 tensor(1.2601e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12690 tensor(1.2546e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12700 tensor(1.2492e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12710 tensor(1.2438e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12720 tensor(1.2384e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12730 tensor(1.2330e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12740 tensor(1.2276e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12750 tensor(1.2223e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12760 tensor(1.2170e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12770 tensor(1.2117e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12780 tensor(1.2064e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12790 tensor(1.2011e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12800 tensor(1.1959e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12810 tensor(1.1906e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12820 tensor(1.1854e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12830 tensor(1.1802e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12840 tensor(1.1751e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12850 tensor(1.1699e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12860 tensor(1.1648e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12870 tensor(1.1596e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12880 tensor(1.1545e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12890 tensor(1.1495e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12900 tensor(1.1444e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12910 tensor(1.1394e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12920 tensor(1.1343e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12930 tensor(1.1293e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12940 tensor(1.1243e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12950 tensor(1.1193e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12960 tensor(1.1144e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12970 tensor(1.1095e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12980 tensor(1.1045e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
12990 tensor(1.0996e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13000 tensor(1.0948e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13010 tensor(1.0899e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13020 tensor(1.0850e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13030 tensor(1.0802e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13040 tensor(1.0754e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13050 tensor(1.0706e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13060 tensor(1.0658e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13070 tensor(1.0611e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13080 tensor(1.0563e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13090 tensor(1.0516e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13100 tensor(1.0469e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13110 tensor(1.0422e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13120 tensor(1.0375e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13130 tensor(1.0329e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13140 tensor(1.0282e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13150 tensor(1.0236e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13160 tensor(1.0190e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13170 tensor(1.0144e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13180 tensor(1.0098e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13190 tensor(1.0053e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13200 tensor(1.0008e-06, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13210 tensor(9.9624e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13220 tensor(9.9174e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13230 tensor(9.8725e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13240 tensor(9.8279e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13250 tensor(9.7833e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13260 tensor(9.7390e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13270 tensor(9.6948e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13280 tensor(9.6508e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13290 tensor(9.6069e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13300 tensor(9.5633e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13310 tensor(9.5198e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13320 tensor(9.4764e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13330 tensor(9.4332e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13340 tensor(9.3902e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13350 tensor(9.3473e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13360 tensor(9.3046e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13370 tensor(9.2621e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13380 tensor(9.2198e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13390 tensor(9.1776e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13400 tensor(9.1355e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13410 tensor(9.0936e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13420 tensor(9.0519e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13430 tensor(9.0104e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13440 tensor(8.9690e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13450 tensor(8.9277e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13460 tensor(8.8866e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13470 tensor(8.8457e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13480 tensor(8.8050e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13490 tensor(8.7644e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13500 tensor(8.7239e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13510 tensor(8.6837e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13520 tensor(8.6435e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13530 tensor(8.6036e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13540 tensor(8.5638e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13550 tensor(8.5241e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13560 tensor(8.4846e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13570 tensor(8.4453e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13580 tensor(8.4061e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13590 tensor(8.3671e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13600 tensor(8.3282e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13610 tensor(8.2895e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13620 tensor(8.2509e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13630 tensor(8.2125e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13640 tensor(8.1742e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13650 tensor(8.1361e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13660 tensor(8.0981e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13670 tensor(8.0603e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13680 tensor(8.0227e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13690 tensor(7.9852e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13700 tensor(7.9478e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13710 tensor(7.9106e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13720 tensor(7.8736e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13730 tensor(7.8367e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13740 tensor(7.7999e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13750 tensor(7.7633e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13760 tensor(7.7269e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13770 tensor(7.6906e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13780 tensor(7.6544e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13790 tensor(7.6184e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13800 tensor(7.5825e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13810 tensor(7.5468e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13820 tensor(7.5112e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13830 tensor(7.4758e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13840 tensor(7.4405e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13850 tensor(7.4054e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13860 tensor(7.3704e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13870 tensor(7.3356e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13880 tensor(7.3009e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13890 tensor(7.2663e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13900 tensor(7.2319e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13910 tensor(7.1976e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13920 tensor(7.1635e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13930 tensor(7.1295e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13940 tensor(7.0956e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13950 tensor(7.0619e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13960 tensor(7.0284e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13970 tensor(6.9949e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13980 tensor(6.9617e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
13990 tensor(6.9285e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14000 tensor(6.8955e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14010 tensor(6.8626e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14020 tensor(6.8299e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14030 tensor(6.7973e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14040 tensor(6.7649e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14050 tensor(6.7325e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14060 tensor(6.7004e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14070 tensor(6.6683e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14080 tensor(6.6364e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14090 tensor(6.6046e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14100 tensor(6.5730e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14110 tensor(6.5415e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14120 tensor(6.5101e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14130 tensor(6.4789e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14140 tensor(6.4478e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14150 tensor(6.4168e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14160 tensor(6.3860e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
14170 tensor(6.3553e-07, device='cuda:0', dtype=torch.float64,
       grad_fn=<AddBackward0>)
